0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,country
72.35,4646899,13583.31351,DNK,Europe,1962,0.11777821293244504,0.6465471619450001,1.2383762336908337,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
72.96,4838800,15937.21123,DNK,Europe,1967,0.13855731645482378,0.8853794248466598,1.5283513839106369,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
73.47,4991596,18866.20721,DNK,Europe,1972,0.16441311731139246,1.1825625743053643,1.8891725198832312,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
74.69,5088419,20422.9015,DNK,Europe,1977,0.17815488337445057,1.3405086128132702,2.080940690927239,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
74.63,5117810,21688.04048,DNK,Europe,1982,0.18932293609494713,1.4688727311482408,2.236792350350414,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
74.8,5127024,25116.17581,DNK,Europe,1987,0.2195849047036741,1.8166997889853278,2.65910214267672,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
75.33,5171393,26406.73985,DNK,Europe,1992,0.23097739791252064,1.9476435965576926,2.8180858989323982,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
76.11,5283663,29804.34567,DNK,Europe,1997,0.260969866345693,2.292373055082529,3.2366347805049487,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
77.18,5374693,32166.50006,DNK,Europe,2002,0.28182185587294034,2.5320430600676183,3.5276270646058134,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
78.332,5468120,35278.41874,DNK,Europe,2007,0.30929241241222116,2.8477859974074553,3.910982330655696,0.0,0.0,0.0,1.0,0.0,0.0,Denmark
34.812,63149,2669.529475,DJI,Africa,1952,0.021436453323557165,-0.46079225886001873,-0.1060858209372728,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
37.328,71851,2864.969076,DJI,Africa,1957,0.023161702329512868,-0.44096247536057787,-0.0820097418547571,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
39.693,89898,3020.989263,DJI,Africa,1962,0.024538975262702968,-0.4251322827388058,-0.06278971509732993,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
42.074,127617,3020.050513,DJI,Africa,1967,0.024530688418603543,-0.42522753062697616,-0.06290535910766899,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
44.366,178848,3694.212352,DJI,Africa,1972,0.03048187250123999,-0.3568254092424012,0.02014420539782862,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
46.519,228694,3081.761022,DJI,Africa,1977,0.025075439808621324,-0.4189662303232046,-0.05530328108814675,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
48.812,305991,2879.468067,DJI,Africa,1982,0.023289692612352784,-0.4394913720068091,-0.0802236204538406,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
50.04,311025,2880.102568,DJI,Africa,1987,0.023295293689176145,-0.4394269939718777,-0.08014545668265108,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
51.604,384156,2377.156192,DJI,Africa,1992,0.018855519299527126,-0.4904571725890985,-0.14210309812728683,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
53.157,417908,1895.016984,DJI,Africa,1997,0.014599420816526903,-0.5393762046701754,-0.20149751789275433,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
53.373,447416,1908.260867,DJI,Africa,2002,0.014716331595426534,-0.5380324476667935,-0.19986601244126917,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
54.791,496374,2082.481567,DJI,Africa,2007,0.016254270109187143,-0.5203555861482262,-0.17840387616208572,1.0,0.0,0.0,0.0,0.0,0.0,Djibouti
45.928,2491346,1397.717137,DOM,Americas,1952,0.010209491332897468,-0.5898334725414655,-0.26275956705184444,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
49.828,2923186,1544.402995,DOM,Americas,1957,0.011504365193708609,-0.5749503639407182,-0.24468943029642473,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
53.459,3453434,1662.137359,DOM,Americas,1962,0.012543668863070005,-0.5630047452604776,-0.2301858095159377,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
56.751,4049146,1653.723003,DOM,Americas,1967,0.012469390880253424,-0.5638584865540204,-0.23122236863419154,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
59.631,4671329,2189.874499,DOM,Americas,1972,0.017202284473889357,-0.509459234640989,-0.1651742097561702,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
61.788,5302800,2681.9889,DOM,Americas,1977,0.021546439275667403,-0.4595280948982969,-0.10455095236361729,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
63.727,5968349,2861.092386,DOM,Americas,1982,0.02312748073094903,-0.44135581388051515,-0.08248730880915545,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
66.046,6655297,2899.842175,DOM,Americas,1987,0.023469545668715886,-0.43742416480536667,-0.07771374715828609,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
68.457,7351181,3044.214214,DOM,Americas,1992,0.024743994222121125,-0.422775821981832,-0.05992864828127786,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
69.957,7992357,3614.101285,DOM,Americas,1997,0.02977468962734638,-0.3649536755015981,0.01027537444131889,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
70.847,8650322,4563.808154,DOM,Americas,2002,0.03815825582021613,-0.26859407640375793,0.12726915444423847,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
72.235,9319622,6025.374752,DOM,Americas,2007,0.05106027929670469,-0.12029992792995767,0.3073186061303961,0.0,1.0,0.0,0.0,0.0,0.0,Dominican Republic
48.357,3548753,3522.110717,ECU,Americas,1952,0.028962640098042947,-0.3742872652044884,-0.0010568846232784754,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
51.356,4058385,3780.546651,ECU,Americas,1957,0.0312439911443784,-0.3480657185298419,0.030779672312528053,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
54.64,4681707,4086.114078,ECU,Americas,1962,0.03394139687477688,-0.317062094438882,0.06842232763852231,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
56.678,5432424,4579.074215,ECU,Americas,1967,0.038293017436748025,-0.2670451442376549,0.1291497707064181,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
58.796,6298651,5280.99471,ECU,Americas,1972,0.044489241897207724,-0.19582656121532077,0.21561890623877406,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
61.31,7278866,6679.62326,ECU,Americas,1977,0.05683567784592196,-0.05391826217700617,0.38791506016340405,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
64.342,8365850,7213.791267,ECU,Americas,1982,0.061551062130246637,0.00027974005457734346,0.4537188743038238,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
67.231,9545158,6481.776993,ECU,Americas,1987,0.055089183922851594,-0.07399223193906358,0.3635425054401036,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
69.613,10748394,7103.702595,ECU,Americas,1992,0.0605792510389265,-0.0108901278756225,0.4401571214164899,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
72.312,11911819,7429.455877,ECU,Americas,1997,0.06345484801662044,0.022161602803526366,0.48028645927172353,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
74.173,12921234,5773.044512,ECU,Americas,2002,0.04883282644935384,-0.14590197584634662,0.27623420572195406,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
74.994,13755680,6873.262326,ECU,Americas,2007,0.05854503257455083,-0.034271165395356816,0.4117693324942224,0.0,1.0,0.0,0.0,0.0,0.0,Ecuador
41.893,22223309,1418.822445,EGY,Africa,1952,0.010395799079439525,-0.5876920759862759,-0.260159617697318,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
44.444,25009741,1458.915272,EGY,Africa,1957,0.010749719725888777,-0.5836241589662727,-0.2552206080567201,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
46.992,28173309,1693.335853,EGY,Africa,1962,0.01281907451517638,-0.5598392691831467,-0.22634248705234247,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
49.293,31681188,1814.880728,EGY,Africa,1967,0.013892015585971751,-0.5475070266673804,-0.2113694518660166,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
51.137,34807417,2024.008147,EGY,Africa,1972,0.015738094220505146,-0.526288443425559,-0.18560717926412773,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
53.319,38783863,2785.493582,EGY,Africa,1977,0.022460129995555134,-0.44902625481708175,-0.09180027698108494,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
56.006,45681811,3503.729636,EGY,Africa,1982,0.028800380547975398,-0.3761522549755005,-0.0033212382011295,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
59.797,52799062,3885.46071,EGY,Africa,1987,0.032170123182483246,-0.3374208795853664,0.04370396794364588,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
63.674,59402198,3794.755195,EGY,Africa,1992,0.03136941749751591,-0.34662408464438244,0.032530013733821715,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
67.217,66134291,4173.181797,EGY,Africa,1997,0.03470998980521159,-0.30822798912590527,0.0791481440925697,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
69.806,73312559,4754.604414,EGY,Africa,2002,0.03984251559265123,-0.24923541772381608,0.1507732233274339,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
71.338,80264543,5581.180998,EGY,Africa,2007,0.047139145459861496,-0.1653689207469451,0.2525986625030883,1.0,0.0,0.0,0.0,0.0,0.0,Egypt
45.262,2042865,3048.3029,SLV,Americas,1952,0.024780087221805285,-0.42236097382535637,-0.05942496567562428,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
48.57,2355805,3421.523218,SLV,Americas,1957,0.028074700899572518,-0.3844931207103039,-0.013448194103266996,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
52.307,2747687,3776.803627,SLV,Americas,1962,0.031210949486483956,-0.3484454949680532,0.03031857158692965,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
55.855,3232927,4358.595393,SLV,Americas,1967,0.03634673394791822,-0.2894154687988054,0.10198912605031328,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
58.207,3790903,4520.246008,SLV,Americas,1972,0.03777370965506203,-0.273013999078237,0.12190276162142412,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
56.696,4282586,5138.922374,SLV,Americas,1977,0.04323509404179021,-0.210241570505786,0.19811710629919196,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
56.604,4474873,4098.344175,SLV,Americas,1982,0.034049358427011074,-0.3158211986611263,0.06992894544296022,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
63.154,4842194,4140.442097,SLV,Americas,1987,0.03442097911039192,-0.31154983976167605,0.07511496145044058,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
66.798,5274649,4444.2317,SLV,Americas,1992,0.037102691045504954,-0.2807265980744855,0.11253860777825955,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
69.535,5783439,5154.825496,SLV,Americas,1997,0.043375479333623124,-0.20862800056084324,0.20007620169731913,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
70.734,6353681,5351.568666,SLV,Americas,2002,0.04511223563446654,-0.18866595373854297,0.22431286660877087,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
71.878,6939688,5728.353514,SLV,Americas,2007,0.04843831530892909,-0.15043643462634557,0.2707287503453615,0.0,1.0,0.0,0.0,0.0,0.0,El Salvador
34.482,216964,375.6431231,GNQ,Africa,1952,0.0011871019733626547,-0.6935356204804674,-0.3886682092151113,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
35.983,232922,426.0964081,GNQ,Africa,1957,0.0016324798770631934,-0.6884165058626188,-0.38245290139920607,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
37.485,249220,582.8419714,GNQ,Africa,1962,0.0030161560915438587,-0.6725127147740517,-0.3631435160006743,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
38.987,259864,915.5960025,GNQ,Africa,1967,0.005953552394266702,-0.6387506708406976,-0.32215176035444026,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
40.516,277603,672.4122571,GNQ,Africa,1972,0.0038068405054313653,-0.6634246928771279,-0.3521094099601246,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
42.024,192675,958.5668124,GNQ,Africa,1977,0.006332878522061479,-0.6343907465840336,-0.31685821384647256,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
43.662,285483,927.8253427,GNQ,Africa,1982,0.006061507265825942,-0.6375098518497347,-0.3206452357797089,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
45.664,341244,966.8968149,GNQ,Africa,1987,0.006406411871798176,-0.6335455640044559,-0.31583204618177524,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
47.545,387838,1132.055034,GNQ,Africa,1992,0.007864351060528352,-0.6167882041288276,-0.295486311111537,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
48.245,439971,2814.480755,GNQ,Africa,1997,0.02271601514445961,-0.4460851448173186,-0.08822936573302849,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
49.348,495627,7703.4959,GNQ,Africa,2002,0.06587394463191094,0.04996637879808943,0.5140452739222018,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
51.579,551201,12154.08975,GNQ,Africa,2007,0.10516169683943341,0.5015345975105443,1.062311075471592,1.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea
35.928,1438760,328.9405571,ERI,Africa,1952,0.0007748336554024649,-0.6982741779064434,-0.39442146836330416,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
38.047,1542611,344.1618859,ERI,Africa,1957,0.0009092003970820333,-0.6967297843795768,-0.39254636263214904,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
40.158,1666618,380.9958433,ERI,Africa,1962,0.0012343532732883486,-0.6929925202993578,-0.3880088110471741,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
42.189,1820319,468.7949699,ERI,Africa,1967,0.0020094027264973163,-0.6840842045690263,-0.37719289296004394,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
44.142,2260187,514.3242082,ERI,Africa,1972,0.002411313458596055,-0.6794646958626847,-0.37158417529858334,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
44.535,2512642,505.7538077,ERI,Africa,1977,0.0023356579882225386,-0.6803342698157061,-0.3726399574386975,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
43.89,2637297,524.8758493,ERI,Africa,1982,0.0025044583904616107,-0.6783941003564198,-0.3702843253998214,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
46.453,2915959,521.1341333,ERI,Africa,1987,0.0024714282789768424,-0.678773744081728,-0.37074526499373883,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
49.991,3668440,582.8585102,ERI,Africa,1992,0.003016302088302517,-0.6725110367066506,-0.36314147859651114,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
53.378,4058319,913.47079,ERI,Africa,1997,0.005934792016460416,-0.6389663001376756,-0.3224135639190983,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
55.24,4414865,765.3500015,ERI,Africa,2002,0.004627251263135814,-0.6539950003227598,-0.3406604688423773,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
58.04,4906585,641.3695236,ERI,Africa,2007,0.00353280983386331,-0.66657436511032,-0.3559335443876374,1.0,0.0,0.0,0.0,0.0,0.0,Eritrea
34.078,20860941,362.1462796,ETH,Africa,1952,0.001067958177976403,-0.6949050434794983,-0.39033087670833005,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
36.667,22815614,378.9041632,ETH,Africa,1957,0.0012158889037601778,-0.6932047473164048,-0.3882664837769855,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
40.059,25145372,419.4564161,ETH,Africa,1962,0.001573865146277114,-0.689090215812518,-0.38327087775446517,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
42.115,27860297,516.1186438,ETH,Africa,1967,0.0024271538932843727,-0.6792826280050467,-0.37136311992805954,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
43.515,30770372,566.2439442,ETH,Africa,1972,0.0028696365029798917,-0.6741967915128997,-0.3651882163246427,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
44.51,34617799,556.8083834,ETH,Africa,1977,0.0027863438038158443,-0.6751541467617974,-0.366350577007157,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
44.916,38111756,577.8607471,ETH,Africa,1982,0.002972184182943731,-0.6730181220657456,-0.3637571498269865,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
46.684,42999530,573.7413142,ETH,Africa,1987,0.0029358197640672,-0.6734360898784587,-0.36426462012352845,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
48.091,52088559,421.3534653,ETH,Africa,1992,0.001590611405631936,-0.6888977365261743,-0.3830371814803788,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
49.402,59861301,515.8894013,ETH,Africa,1997,0.0024251302481621763,-0.6793058875139723,-0.371391360164587,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
50.725,67946797,530.0535319,ETH,Africa,2002,0.0025501645406640155,-0.6778687599215156,-0.3696464900015504,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
52.947,76511887,690.8055759,ETH,Africa,2007,0.003969208085049615,-0.6615584614287727,-0.3498435488155415,1.0,0.0,0.0,0.0,0.0,0.0,Ethiopia
66.55,4090500,6424.519071,FIN,Europe,1952,0.054583737879633415,-0.07980176179421246,0.3564889387570006,0.0,0.0,0.0,1.0,0.0,0.0,Finland
67.49,4324000,7545.415386,FIN,Europe,1957,0.06447848409963393,0.03392714032205338,0.49457143680324067,0.0,0.0,0.0,1.0,0.0,0.0,Finland
68.75,4491443,9371.842561,FIN,Europe,1962,0.08060132538664225,0.21924094198984004,0.7195678289303191,0.0,0.0,0.0,1.0,0.0,0.0,Finland
69.83,4605744,10921.63626,FIN,Europe,1967,0.09428217627333721,0.3764868295311659,0.9104859205954189,0.0,0.0,0.0,1.0,0.0,0.0,Finland
70.87,4639657,14358.8759,FIN,Europe,1972,0.12462451345474364,0.7252376330947488,1.3339172670306676,0.0,0.0,0.0,1.0,0.0,0.0,Finland
72.52,4738902,15605.42283,FIN,Europe,1977,0.13562844428992596,0.8517153562241194,1.4874785837402078,0.0,0.0,0.0,1.0,0.0,0.0,Finland
74.55,4826933,18533.15761,FIN,Europe,1982,0.16147311186523958,1.1487705412231057,1.8481443532937984,0.0,0.0,0.0,1.0,0.0,0.0,Finland
74.83,4931729,21141.01223,FIN,Europe,1987,0.18449402762545947,1.413369896973001,2.1694042911240237,0.0,0.0,0.0,1.0,0.0,0.0,Finland
75.7,5041039,20647.16499,FIN,Europe,1992,0.18013457613484798,1.363262939115487,2.1085675664065895,0.0,0.0,0.0,1.0,0.0,0.0,Finland
77.13,5134406,23723.9502,FIN,Europe,1997,0.2072949909020256,1.6754411480168734,2.4875947628235258,0.0,0.0,0.0,1.0,0.0,0.0,Finland
78.37,5193039,28204.59057,FIN,Europe,2002,0.24684797967622749,2.1300579606860444,3.0395619758983847,0.0,0.0,0.0,1.0,0.0,0.0,Finland
79.313,5238460,33207.0844,FIN,Europe,2007,0.29100764569758325,2.6376233113039507,3.655815981967896,0.0,0.0,0.0,1.0,0.0,0.0,Finland
67.41,42459667,7029.809327,FRA,Europe,1952,0.0599269559743054,-0.018387520927024382,0.43105425713038487,0.0,0.0,0.0,1.0,0.0,0.0,France
68.93,44310863,8662.834898,FRA,Europe,1957,0.07434253873569259,0.14730327743876206,0.6322256297181049,0.0,0.0,0.0,1.0,0.0,0.0,France
70.51,47124000,10560.48553,FRA,Europe,1962,0.09109410724973807,0.33984358655521957,0.865995993826748,0.0,0.0,0.0,1.0,0.0,0.0,France
71.55,49569000,12999.91766,FRA,Europe,1967,0.11262826837084525,0.5873543814604948,1.1665080731484292,0.0,0.0,0.0,1.0,0.0,0.0,France
72.38,51732000,16107.19171,FRA,Europe,1972,0.14005782429791883,0.9026260631957167,1.5492911702079082,0.0,0.0,0.0,1.0,0.0,0.0,France
73.83,53165019,18292.63514,FRA,Europe,1977,0.1593498924657203,1.124366538746398,1.8185145444975657,0.0,0.0,0.0,1.0,0.0,0.0,France
74.89,54433565,20293.89746,FRA,Europe,1982,0.17701609629836423,1.3274195450365036,2.0650487659892423,0.0,0.0,0.0,1.0,0.0,0.0,France
76.34,55630100,22066.44214,FRA,Europe,1987,0.19266328822638126,1.5072662959899383,2.283407408120181,0.0,0.0,0.0,1.0,0.0,0.0,France
77.46,57374179,24703.79615,FRA,Europe,1992,0.2159446107466098,1.7748587325385687,2.608301356882131,0.0,0.0,0.0,1.0,0.0,0.0,France
78.64,58623428,25889.78487,FRA,Europe,1997,0.22641396214614873,1.8951920704600833,2.754402546546817,0.0,0.0,0.0,1.0,0.0,0.0,France
79.59,59925035,28926.03234,FRA,Europe,2002,0.2532165287838744,2.2032572203721785,3.128435924776075,0.0,0.0,0.0,1.0,0.0,0.0,France
80.657,61083916,30470.0167,FRA,Europe,2007,0.2668460975543364,2.359913678063794,3.3186383676961633,0.0,0.0,0.0,1.0,0.0,0.0,France
37.003,420702,4293.476475,GAB,Africa,1952,0.03577189472406814,-0.2960225946783646,0.09396716831240408,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
38.999,434904,4976.198099,GAB,Africa,1957,0.04179864056842986,-0.2267519764155559,0.17807120724138012,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
40.489,455661,6631.459222,GAB,Africa,1962,0.056410508339551996,-0.058805104153309834,0.381981763216992,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
44.598,489004,8358.761987,GAB,Africa,1967,0.0716583258906162,0.11645129062379343,0.5947670828594939,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
48.69,537977,11401.94841,GAB,Africa,1972,0.09852214634642362,0.4252204838055163,0.9696552662578324,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
52.79,706367,21745.57328,GAB,Africa,1977,0.189830808632048,1.4747101508025955,2.2438797790780165,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
56.564,753874,15113.36194,GAB,Africa,1982,0.13128476185812352,0.8017896458393434,1.4268619183334206,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
60.19,880397,11864.40844,GAB,Africa,1987,0.10260452628871454,0.4721428179953251,1.0266254207086827,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
61.366,985739,13522.15752,GAB,Africa,1992,0.11723835657571959,0.6403421245053567,1.2308424665112254,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
60.461,1126189,14722.84188,GAB,Africa,1997,0.1278374341831107,0.7621665182727421,1.3787540026409975,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
56.761,1299304,12521.71392,GAB,Africa,2002,0.10840691035098673,0.5388346516600697,1.1075984611614769,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
56.735,1454867,13206.48452,GAB,Africa,2007,0.11445174359313856,0.6083131640767125,1.1919549121295778,1.0,0.0,0.0,0.0,0.0,0.0,Gabon
30.0,284320,485.2306591,GMB,Africa,1952,0.0021544892714422015,-0.6824165990436749,-0.3751681909501639,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
32.065,323150,520.9267111,GMB,Africa,1957,0.0024695972532147547,-0.6787947896492482,-0.3707708172015059,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
33.896,374020,599.650276,GMB,Africa,1962,0.0031645319102345166,-0.670807302772056,-0.3610729117386824,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
35.857,439593,734.7829124,GMB,Africa,1967,0.004357419356936136,-0.6570964125030944,-0.34442600894135605,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
38.308,517101,756.0868363,GMB,Africa,1972,0.004545480391359916,-0.6549348638892821,-0.34180159222151074,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
41.842,608274,884.7552507,GMB,Africa,1977,0.0056813047222819615,-0.6418798495129053,-0.3259510127858911,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
45.58,715523,835.8096108,GMB,Africa,1982,0.005249235601431982,-0.6468459947439253,-0.3319805947690059,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
49.265,848406,611.6588611,GMB,Africa,1987,0.0032705380594525014,-0.669588882137501,-0.3595935818431167,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
52.644,1025384,665.6244126,GMB,Africa,1992,0.003746920602216833,-0.6641134043059999,-0.35294560017001875,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
55.861,1235767,653.7301704,GMB,Africa,1997,0.003641923818416878,-0.665320223428169,-0.3544108442370786,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
58.041,1457766,660.5855997,GMB,Africa,2002,0.003702440328503412,-0.6646246546789536,-0.35356632829902473,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
59.448,1688359,752.7497265,GMB,Africa,2007,0.004516021953378276,-0.6552734552725498,-0.3422126886371847,1.0,0.0,0.0,0.0,0.0,0.0,Gambia
67.5,69145952,7144.114393,DEU,Europe,1952,0.06093598741155337,-0.006789847271984045,0.44513542488997404,0.0,0.0,0.0,1.0,0.0,0.0,Germany
69.1,71019069,10187.82665,DEU,Europe,1957,0.08780444968294554,0.30203269832308444,0.8200883854414766,0.0,0.0,0.0,1.0,0.0,0.0,Germany
70.3,73739117,12902.46291,DEU,Europe,1962,0.11176798360919574,0.5774663823876144,1.1545026850082498,0.0,0.0,0.0,1.0,0.0,0.0,Germany
70.8,76368453,14745.62561,DEU,Europe,1967,0.12803855825076813,0.7644782116598448,1.3815607157250804,0.0,0.0,0.0,1.0,0.0,0.0,Germany
71.0,78717088,18016.18027,DEU,Europe,1972,0.15690947871528949,1.0963167464247998,1.7844582463941607,0.0,0.0,0.0,1.0,0.0,0.0,Germany
72.5,78160773,20512.92123,DEU,Europe,1977,0.17894953527152901,1.349642236436346,2.09203016372281,0.0,0.0,0.0,1.0,0.0,0.0,Germany
73.8,78335266,22031.53274,DEU,Europe,1982,0.19235512443899966,1.503724302245818,2.2791069415268055,0.0,0.0,0.0,1.0,0.0,0.0,Germany
74.847,77718298,24639.18566,DEU,Europe,1987,0.21537425968635152,1.768303193016705,2.6003420320634105,0.0,0.0,0.0,1.0,0.0,0.0,Germany
76.07,80597764,26505.30317,DEU,Europe,1992,0.23184746860947059,1.9576440738743959,2.830227851099785,0.0,0.0,0.0,1.0,0.0,0.0,Germany
77.34,82011073,27788.88416,DEU,Europe,1997,0.24317831873263032,2.0878793639868536,2.988351369905239,0.0,0.0,0.0,1.0,0.0,0.0,Germany
78.67,82350671,30035.80198,DEU,Europe,2002,0.26301305394281504,2.3158571826257464,3.265147734866267,0.0,0.0,0.0,1.0,0.0,0.0,Germany
79.406,82400996,32170.37442,DEU,Europe,2007,0.2818560569033585,2.532436162180014,3.5281043445290066,0.0,0.0,0.0,1.0,0.0,0.0,Germany
43.149,5581001,911.2989371,GHA,Africa,1952,0.005915619919108422,-0.6391866616845642,-0.3226811130847149,1.0,0.0,0.0,0.0,0.0,0.0,Ghana
44.779,6391288,1043.561537,GHA,Africa,1957,0.007083172031551548,-0.6257669723909385,-0.30638776824283953,1.0,0.0,0.0,0.0,0.0,0.0,Ghana
46.452,7355248,1190.041118,GHA,Africa,1962,0.00837622497588834,-0.6109047931628976,-0.28834304261873345,1.0,0.0,0.0,0.0,0.0,0.0,Ghana
