mode,genres,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,celtic,0.6593439561572262,0.4830832611544176,224105.4117273355,0.4221789315682243,0.14572702494046866,0.17524696704501674,-12.308483990195313,0.05677628271808196,115.11606823613232,0.5401637957836719,37.93926026497784,7
0,celtic harp,0.963,0.32299999999999995,352573.0,0.0679,0.522,0.327,-23.649,0.0369,145.44299999999996,0.263,38.0,4
0,celtic metal,0.0147078,0.4485714285714285,270862.7142857143,0.8941428571428571,0.0012593314285714286,0.2687071428571429,-4.802142857142857,0.07535,118.92907142857143,0.3938571428571429,57.14285714285714,11
1,celtic punk,0.25278158440503035,0.613846710755308,181088.65979206702,0.7318985623269116,0.07403765102448584,0.2322876139166755,-7.0280444180450665,0.1176096186382966,128.38918527368756,0.7674671008943839,44.67332435418211,7
1,celtic rock,0.2946454121119702,0.5210224839637487,226986.70051616852,0.6472328855390135,0.05839957338936062,0.18232325132467705,-9.094755369880476,0.057673077787146074,126.8564477805112,0.6248359573954604,44.877633279053995,7
1,cha-cha-cha,0.7724616013071897,0.6110857843137255,190769.28349673204,0.4131188725490196,0.1316054164460784,0.21668962418300647,-11.11905065359477,0.052283864379084964,104.85650081699345,0.7550612745098038,15.951388888888886,7
0,chakra,0.9525714285714288,0.21028571428571435,465632.4285714286,0.13290000000000002,0.904285714285714,0.1037,-20.42942857142857,0.03658571428571429,101.8972857142857,0.06182857142857143,48.28571428571429,4
1,chamame,0.93075,0.6134999999999999,191613.5,0.25249999999999995,0.001278515,0.12645,-11.405,0.065475,114.7035,0.36675,42.75,6
1,chamber choir,0.9657273846842812,0.17796617778772952,269949.19648455,0.122330947156292,0.5587758519032691,0.1854481862964622,-23.291031124048356,0.04458068741603224,91.57090472458574,0.1198661106135244,39.87136139722347,2
1,chamber ensemble,0.8665,0.3395,183153.5,0.25995,0.7979999999999998,0.16349999999999998,-20.0105,0.0442,163.43800000000005,0.4435,43.5,3
1,chamber folk,0.5827333333333334,0.573111111111111,213323.3333333333,0.4655555555555555,0.08667099333333332,0.1375333333333333,-9.892777777777779,0.05514444444444444,128.36777777777777,0.4020000000000001,57.33333333333334,7
1,chamber orchestra,0.8962941028680959,0.3107605936505819,303654.2667715649,0.13304909595806402,0.6574607520568531,0.15270695657261224,-22.88768706613295,0.04737159454916064,101.17914140081051,0.2380306699594335,39.62110591290388,7
1,chamber pop,0.483492422075207,0.5082657478142772,250308.1172451155,0.4791486423022863,0.13934645105311144,0.14815709546652892,-10.590439916091213,0.04078328341497027,121.07800560558,0.4081279897217355,50.99522842113672,9
1,chamber psych,0.2684912165950644,0.5123574374687168,266861.91108637484,0.5870353292551778,0.3272450597143997,0.1751353471754927,-10.135640832133575,0.04613149904333031,123.25414141912269,0.461807558187436,47.10979908950014,7
1,champeta,0.1290603006535948,0.6182418300653595,276828.1503267974,0.8301503267973858,0.2516682357843137,0.1404013071895425,-6.826803921568628,0.07130294117647057,143.08049673202615,0.6372352941176471,42.86601307189542,9
1,channel islands indie,0.29200000000000004,0.7115,210080.0,0.603,0.00530239,0.1395,-7.1035,0.1245,99.39,0.601,68.5,10
1,channel pop,0.6374361914600551,0.5540351239669422,214845.0771349862,0.4257227961432507,0.009592851556473832,0.15097134986225896,-7.712889462809918,0.04355967630853995,128.21394903581267,0.3846267217630853,48.50378787878788,9
1,chanson,0.5849774629587968,0.5345849417879917,216600.63448205675,0.4414994319039838,0.04364433456529783,0.18728658243177365,-11.234172800137815,0.061606165886148576,115.47987980172766,0.508821650168355,40.923411697590005,7
0,chanson paillarde,0.4216266666666667,0.6602666666666669,174782.2,0.5922,0.03769771733333334,0.17828666666666668,-9.0652,0.050386666666666656,119.96706666666668,0.7388000000000002,41.333333333333336,9
1,chaotic hardcore,0.078029625,0.42775,169739.08333333337,0.7559999999999999,0.003201263333333334,0.20675,-6.156083333333334,0.11878333333333335,123.71825,0.3165,42.41666666666666,2
1,charanga,0.7510918003565061,0.6623622994652407,252216.6956327986,0.5541263368983956,0.011649520893493763,0.1071398172905526,-10.268854946524062,0.08410492424242423,107.86877072192516,0.8485619429590019,22.69028520499109,7
0,charango,0.5100000000000001,0.6533333333333334,274048.0,0.7076666666666666,3.364e-05,0.12906666666666666,-10.515,0.10586666666666666,136.189,0.68,48.0,10
1,charlotte nc indie,0.18123975,0.6200000000000001,235597.75,0.6912500000000001,9.25e-05,0.199925,-7.770000000000001,0.2274,118.71125,0.38175,60.25,0
1,charlottesville indie,0.15944000000000005,0.545,218245.2,0.6292,7.0599999999999985e-06,0.15306000000000006,-6.4096,0.054860000000000006,132.7,0.3756,58.4,6
1,chattanooga indie,0.8390000000000001,0.652,186600.0,0.303,0.0,0.0949,-14.67,0.0299,90.02600000000002,0.7490000000000001,49.0,7
1,chicago blues,0.6056285126407652,0.5618807278128632,234278.721140225,0.4608468739806116,0.11699132847505195,0.1764351226156457,-11.75241632851358,0.06511521913005218,120.69015941354996,0.6505088088250163,27.51427001992771,2
1,chicago drill,0.18800703565217394,0.6929408302277433,209133.32530434785,0.6571659026915113,0.11190360119217392,0.1948990451345756,-6.476008285714286,0.1750749896480331,127.99021846169771,0.5066729341614906,59.376066252588,1
0,chicago hardcore,0.019459706851851846,0.3476185185185185,215348.87407407406,0.8930388888888888,0.06164416800000001,0.2218737037037037,-7.728962962962963,0.06648703703703703,121.08216666666664,0.5060703703703703,39.05925925925926,11
0,chicago house,0.0504791435978836,0.7321803703703702,339925.48962962965,0.7214416931216932,0.2786265108201059,0.15698701058201056,-9.227945185185183,0.06687098412698411,125.03268862433863,0.6170557883597882,45.1473544973545,4
1,chicago indie,0.16634213534439415,0.530774761186526,211891.38300653602,0.6785253544494723,0.12625290303544495,0.19826827048768225,-7.7483122423328314,0.07687212669683259,126.75564489693312,0.512121923076923,50.20268979386626,2
1,chicago pop punk,0.2863875,0.39899999999999997,243658.5,0.64825,0.07,0.1362,-7.0315,0.0386,151.76925000000003,0.34950000000000003,54.5,6
1,chicago punk,0.03943638381562881,0.4115822954822955,185104.23559218558,0.8626344322344323,0.0670928424047619,0.1978866056166056,-6.3444612332112325,0.07982841880341883,135.9291758241758,0.5992149572649573,41.01733821733822,8
1,chicago rap,0.1851196234779844,0.7036305699145969,230635.3504256957,0.6380971317854384,0.028512818014771606,0.19331577865260535,-7.361960626963109,0.2153673663128403,120.68191305771376,0.5422193482277743,55.16660927324225,1
1,chicago soul,0.4969784053239713,0.5627453439660185,210374.26467287293,0.502869411057348,0.010864965776569114,0.21793729714093069,-10.520631362617364,0.04641530357924899,117.8243173705897,0.6973964170184914,32.2587758085948,7
1,chicano punk,0.0788122148148148,0.4294444444444445,161457.44444444447,0.8630740740740741,0.24679528111111115,0.2766629629629629,-6.553074074074073,0.08151851851851853,127.68844444444444,0.5765185185185184,34.03703703703704,4
1,chicano rap,0.1888312404669492,0.7686541446981109,252834.5754264171,0.6117743667327836,0.009275066604744236,0.16482538373660371,-7.869796348612965,0.17646362479014738,106.1206285643465,0.5953730271903084,44.115322317130214,1
0,chicha,0.4880899168779938,0.6735637268714192,240865.2901521556,0.6026615243730629,0.0421172068540434,0.1569790985723678,-8.349755107072411,0.04980326030806799,114.66200430872549,0.783377970320278,48.71580022541562,1
1,chihuahua indie,0.6566666666666666,0.6826666666666666,230484.0,0.5429999999999999,0.0020800666666666674,0.2986666666666667,-9.701666666666666,0.061166666666666675,156.46133333333333,0.5843333333333334,57.66666666666666,7
1,children's choir,0.6656227272727273,0.400525,222529.47727272726,0.4300045454545455,0.14317395670454547,0.1849045454545455,-12.639352272727272,0.1609636363636364,104.89535227272728,0.34167954545454543,33.21590909090909,0
1,children's folk,0.6454545634920634,0.6792297619047619,148548.28968253967,0.33083482142857146,0.0038737791091269843,0.2305159722222222,-11.703519047619045,0.1358756150793651,130.58478234126983,0.6507928571428572,42.54246031746031,2
1,children's music,0.5261061543440505,0.6941206911701532,144631.95174335528,0.471534017115257,0.027343206254743048,0.18945160517920026,-9.977131193322784,0.13502069025651392,122.29642177087521,0.6785592545882175,44.04718597568068,2
1,children's story,0.5251666666666667,0.6516666666666666,440704.16666666674,0.38033333333333336,1.7833333333333333e-07,0.10688333333333333,-14.3615,0.4409333333333333,86.7495,0.5728333333333334,30.666666666666664,11
1,chilean hardcore,0.07509500000000001,0.6482,300500.7,0.7432,0.0032619700000000003,0.12272999999999999,-7.903999999999999,0.06408,136.2655,0.6569999999999998,53.6,11
0,chilean indie,0.5050855555555556,0.5809000000000001,296582.96666666673,0.5589999999999999,0.06968363933333334,0.12942,-9.479688888888887,0.05932111111111112,100.6838,0.6046777777777778,48.988888888888894,11
0,chilean rock,0.2510209561403509,0.5148778947368421,335647.66736842104,0.6257958771929825,0.04361912842105263,0.13413633333333336,-9.27940087719298,0.048753175438596495,109.94502368421055,0.6004846491228069,50.839824561403525,11
1,chilena,0.2900441483516483,0.6855239010989012,215939.8236263736,0.5703005494505495,0.0016363779175824179,0.1261710164835165,-7.6447109890109886,0.062089230769230765,134.06122362637365,0.8586453296703297,50.9010989010989,0
1,chill beats,0.061457333333333336,0.6053333333333334,185439.3333333333,0.5810000000000001,0.9146666666666666,0.231,-7.921333333333334,0.0447,135.10399999999998,0.25299999999999995,58.33333333333334,11
1,chill guitar,0.9837536231884058,0.4255024154589373,202278.53623188406,0.08439710144927537,0.9310966183574879,0.10432125603864734,-22.40907729468599,0.04698115942028985,93.15139130434784,0.2641545893719807,37.11594202898551,2
1,chill lounge,0.6288,0.6153333333333334,174271.0,0.6133333333333334,0.2845238733333333,0.24633333333333335,-9.168999999999997,0.08220000000000001,123.37633333333332,0.5351666666666666,1.0,8
1,chill out,0.17130066666666668,0.5938333333333333,285139.0,0.6193333333333334,0.848,0.2670000000000001,-10.245333333333333,0.0417,115.615,0.15163333333333331,26.5,11
1,chill pop,0.624818125,0.7429375,195620.3125,0.4385625,0.25575830000000005,0.13402499999999998,-8.02825,0.11451875,100.5376875,0.8222499999999999,29.125,10
1,chill r&b,0.4214791174055828,0.6646171592775041,221023.15238095238,0.519022988505747,0.0005784032389162561,0.19432491789819376,-8.257675615763546,0.10275662561576357,112.95380763546801,0.5183082922824302,52.53998357963875,5
1,chillhop,0.5076783757621004,0.7180191675998507,162616.82525195973,0.3981687569988801,0.4459118624810253,0.19340614968271755,-11.048508100037326,0.1508666305835511,101.95719582555681,0.5155725270623368,57.939013313425406,10
1,chillstep,0.1021194638694639,0.4946020646020646,267864.92241092236,0.7208586413586414,0.09351814236430236,0.12582514152514152,-6.2931776556776535,0.07970354645354644,144.0230734265734,0.18004898434898434,55.52680652680654,9
1,chillwave,0.2424338540334265,0.5777302792347396,250333.7889666516,0.6404842498940253,0.3065280232789539,0.19508540469072447,-7.491745526249851,0.06335037538654925,116.94688061999422,0.4484049095533221,51.630072043855364,11
1,chinese audiophile,0.7891428571428571,0.5287857142857143,243507.5,0.2611571428571429,0.0008806628571428573,0.14985000000000004,-12.523714285714288,0.037335714285714285,130.95192857142857,0.4187142857142857,49.42857142857143,7
1,chinese classical,0.918,0.389,241933.0,0.447,0.904,0.0878,-18.247,0.0439,130.27,0.197,0.0,2
1,chinese classical performance,0.9785,0.3149027777777777,229408.8055555556,0.08611999999999999,0.8879444444444444,0.08812500000000001,-28.20997222222222,0.04191388888888889,96.935625,0.22258611111111112,52.5,8
1,chinese classical piano,0.9805,0.3080555555555555,228447.6111111111,0.04261499999999999,0.9518888888888888,0.07390000000000001,-32.135444444444445,0.04407777777777778,87.3185,0.10847222222222223,54.5,2
0,chinese electropop,0.00257,0.66,217088.0,0.787,0.0,0.32299999999999995,-4.592,0.032,142.018,0.199,78.5,1
1,chinese hip hop,0.359,0.409,280842.0,0.6779999999999999,4.76e-06,0.16699999999999998,-7.731,0.0878,89.96799999999998,0.168,73.0,9
0,chinese idol pop,0.142,0.7509999999999999,232150.0,0.7190000000000001,0.0,0.14800000000000002,-5.198,0.0373,98.01,0.4370000000000001,73.0,6
1,chinese indie,0.5305737435897436,0.5538564102564103,249694.1820512821,0.4651884615384615,3.6932410256410256e-05,0.1441148717948718,-8.927297435897431,0.03284974358974359,131.43252307692308,0.41004358974358973,48.15897435897436,11
1,chinese indie rock,0.381,0.353,316160.0,0.6859999999999999,0.0,0.0568,-9.103,0.0395,200.341,0.35200000000000004,35.0,11
1,chinese instrumental,0.8886666666666668,0.3948888888888888,381974.55555555545,0.15325777777777774,0.3934444444444445,0.10047777777777778,-19.134222222222213,0.03818888888888888,98.50977777777777,0.2055555555555556,33.111111111111114,2
1,chinese jazz,0.8,0.67,225053.0,0.306,1.18e-06,0.0829,-11.032,0.0366,139.94899999999998,0.61,58.0,2
1,chinese r&b,0.4561666666666666,0.5876666666666667,243627.75,0.4550833333333333,2.0466666666666664e-06,0.13005833333333333,-8.893416666666667,0.030633333333333325,131.4801666666667,0.3423333333333333,54.66666666666666,10
1,chinese soundtrack,0.918,0.389,241933.0,0.447,0.904,0.0878,-18.247,0.0439,130.27,0.197,0.0,2
1,chinese traditional,0.899,0.2015,258466.5,0.2135,0.6175,0.24395,-14.1295,0.038000000000000006,127.087,0.3075,40.0,2
1,chiptune,0.5825922352941175,0.3151529411764707,242099.5882352941,0.40505294117647056,0.6943117647058822,0.19266470588235293,-13.158352941176464,0.04577058823529413,126.64876470588236,0.29873529411764715,40.8235294117647,9
1,chopped and screwed,0.10416480169340464,0.7382589200831848,296608.215114379,0.6071625222816399,0.011117933691325016,0.2900954916815211,-7.811748878490789,0.25963267231134884,126.27861121509208,0.5689791146761735,44.581706773618535,11
1,choral,0.8944595608845414,0.27510210590189965,241697.63433315328,0.15781365427257776,0.3664262152560461,0.16284672404838862,-22.86638054669416,0.056797139953387414,99.78812218661892,0.18071073126405088,40.40145780203679,4
1,choro,0.7072166008771931,0.5574616885964913,174825.82819444445,0.4766532273391813,0.2983666291542397,0.17045377521929833,-12.08504009137427,0.06722312426900585,111.40361424342105,0.7046121929824561,16.72831871345029,7
1,christchurch indie,0.16013333333333332,0.4226666666666667,293597.83333333326,0.6336666666666667,0.2461666666666667,0.20183333333333334,-10.760666666666665,0.03996666666666667,107.19533333333334,0.3921666666666666,40.333333333333336,8
1,christelijk,0.926,0.43,145031.0,0.423,3.71e-05,0.135,-6.273,0.028,105.924,0.281,6.0,0
1,christian a cappella,0.4721666666666666,0.4551666666666666,281371.33333333326,0.40891666666666665,4.575166666666667e-05,0.12564999999999998,-10.158416666666666,0.034525,101.79375000000002,0.3665000000000001,36.25,10
1,christian alternative rock,0.2176568773541084,0.4908987360468556,247454.4329658779,0.6458246745777129,0.0021870231898756735,0.1887096700240876,-7.0437395564495855,0.05019377416373489,122.10513548970194,0.4165243422906361,47.154058167369115,11
0,christian dance,0.00535,0.6859999999999999,209440.0,0.915,4.7e-06,0.0672,-4.13,0.0972,140.982,0.517,50.0,2
1,christian hard rock,0.0276485,0.4602777777777778,210689.05555555553,0.9016111111111109,2.1177777777777783e-06,0.18337777777777775,-4.517666666666667,0.057466666666666666,128.58238888888891,0.4305555555555556,50.83333333333334,5
1,christian hardcore,0.015755166666666667,0.6456666666666666,214473.16666666663,0.8028333333333333,0.0007166666666666666,0.2096,-6.994999999999999,0.055633333333333326,120.16183333333336,0.605,41.5,0
1,christian hip hop,0.1263142824074074,0.7011714814814815,247535.4361111111,0.7841875925925925,0.03373372181296296,0.2100725185185185,-5.521925185185187,0.1484332314814815,129.32635425925926,0.6045612037037037,51.88074074074074,1
1,christian indie,0.2696138252890325,0.5086096313153408,249145.5381177461,0.5662025999368091,0.006055382073962213,0.15921919067169202,-7.825165931466025,0.034197387822310465,115.39199197934894,0.3999296324183754,50.62837075238181,2
1,christian metal,0.14313043570073514,0.4731506006813699,233626.0086874664,0.7837153666845975,0.0238050717357002,0.21479475076205848,-6.7904985565716345,0.07459856912318451,129.16970932400937,0.4301152949614489,40.211260534337455,8
1,christian metalcore,0.047498383175757566,0.4262484848484848,246046.4018181818,0.8281430303030304,0.054398194666666684,0.27270212121212123,-5.725753939393939,0.10709181818181816,134.85710424242427,0.33296515151515144,43.6369696969697,7
1,christian music,0.2820607838206552,0.4821475558199174,264414.21810993925,0.573389210891853,0.010943490137689506,0.2043248746905895,-7.935494863878612,0.050007066419969305,121.29191155350142,0.3582355778736448,46.941013583536346,2
1,christian pop,0.17548616346825388,0.5410537030453207,250620.89594349283,0.6688249429900165,0.01410199751134364,0.1775483323816706,-6.620651454876822,0.04711393426344899,124.05508306740644,0.419899156162465,53.19467796092796,2
1,christian power metal,0.03699806923076924,0.4136153846153846,244888.1538461539,0.7623846153846153,0.026276869230769242,0.14374615384615386,-10.191461538461539,0.050092307692307686,127.34099999999998,0.4429230769230769,33.46153846153846,8
1,christian punk,0.09427107299077732,0.5609703557312253,208713.13530961788,0.8034656126482215,0.003917065707509881,0.1871169960474308,-5.372740711462451,0.06778856389986826,128.94076139657443,0.5968174571805007,46.4372859025033,4
1,christian relaxative,0.7525443866880884,0.3444926541649355,245715.4671085754,0.2331601054137265,0.39821324040561795,0.17932322791437155,-15.432696607979812,0.03884512455101659,110.9567374154387,0.23009273338761346,39.507752509895504,7
1,christian rock,0.04918889562184649,0.5001511113789162,218833.13114675073,0.8255916840804554,0.00646614995180419,0.18211063268835206,-5.065396386134139,0.0663916085703246,128.50564457090852,0.4866877796491809,48.3118116172561,6
1,christian trap,0.17689187499999998,0.7381833333333334,275067.74166666664,0.7468520833333333,0.07571646458333334,0.16261062499999998,-6.761641666666666,0.19097104166666667,128.35792708333332,0.5668729166666665,47.25208333333334,1
1,christian uplift,0.4235450000000001,0.5029754901960785,299867.43995098036,0.4042992647058823,0.008492892671568627,0.14105453431372547,-9.887142156862742,0.03196985294117647,120.62721200980393,0.21800232843137254,47.52083333333334,7
1,christmas instrumental,0.8971962604138805,0.5589605855465408,192368.77834717726,0.1669441281852523,0.7732887654256853,0.12758826506731255,-18.577983847547067,0.04547647513464161,111.58329166047527,0.41591280028133576,48.772074496187756,0
1,christmas product,0.841,0.363,162213.0,0.268,0.0,0.129,-15.797,0.0542,170.455,0.517,40.0,3
1,chunchaca,0.27772416666666666,0.7129333333333332,337149.7583333333,0.642225,0.021511145,0.269325,-9.118275,0.09493583333333334,126.57112499999998,0.8710833333333333,45.375,5
1,chutney,0.40860401066485136,0.6676957703653279,266180.9969071931,0.6376492239618791,0.1288738736421035,0.1627407557295212,-8.866174235307465,0.08870426752893126,124.66575575901976,0.8239402393918767,37.30752779668709,7
1,cincinnati rap,0.21443333333333334,0.6983333333333333,241377.66666666663,0.7291666666666667,0.0,0.21575000000000005,-5.1003333333333325,0.1930166666666667,138.13108333333332,0.42808333333333337,58.83333333333334,5
1,cinematic post-rock,0.15961344444444445,0.5628333333333334,287599.41666666674,0.7415222222222223,0.2745297777777778,0.22129722222222226,-7.371833333333332,0.06489444444444444,122.48483333333333,0.4805583333333334,29.69444444444445,4
1,circuit,0.00903,0.745,189818.0,0.972,0.465,0.297,-3.506,0.0774,128.031,0.556,77.0,7
0,circus,0.191,0.5670000000000001,348560.0,0.585,3.1e-05,0.241,-10.265,0.025,83.931,0.383,54.0,2
1,classic afrobeat,0.2944814285714286,0.6467142857142857,270055.2857142857,0.7592857142857143,0.0223146,0.1659,-7.952714285714285,0.08365714285714286,108.71642857142857,0.7080000000000001,36.42857142857143,0
1,classic arab pop,0.7575060497530299,0.4567958096700637,418290.4274411825,0.3568183344342287,0.12138650317791215,0.285197001243161,-11.246851394381178,0.050544553018487856,107.56248101399386,0.5051908789014977,19.53300299821171,5
1,classic australian country,0.636,0.5750000000000001,167022.0,0.3383333333333334,1.5266666666666667e-05,0.19866666666666666,-13.074333333333335,0.0403,116.62200000000001,0.6109999999999999,43.66666666666666,2
1,classic belgian pop,0.334,0.4926666666666667,202679.66666666663,0.6583333333333333,8.858166666666668e-05,0.12691666666666668,-8.832166666666666,0.06765,135.9665,0.7265,57.16666666666667,7
0,classic bhangra,0.2058888888888889,0.7668888888888891,256529.66666666663,0.8907777777777778,0.17960892222222224,0.20333333333333334,-4.330555555555557,0.10712222222222223,106.015,0.8693333333333334,53.33333333333334,2
1,classic bollywood,0.7830948174822849,0.5262555043804376,265428.9309557974,0.4062255069114858,0.2308389703177822,0.22961500211378405,-11.457412606049305,0.0936221451200977,108.67269461539064,0.6560680210433727,16.754549786549685,9
1,classic canadian rock,0.1495174063626784,0.58004305373566,247749.93570870828,0.6605452053694764,0.04611205203703938,0.1747421147808137,-9.973043500124282,0.04507495123063998,123.3622486252071,0.6613485726048555,40.017443570619285,4
1,classic cantopop,0.5783415142864088,0.5390129149102835,239150.33697458307,0.3949436654265601,0.0066119586002545356,0.1913613911771807,-11.619263588371494,0.03314925921439078,116.40175895277866,0.3780737581132319,41.04512281222808,7
0,classic colombian pop,0.6099190656850481,0.6627849840042656,191909.2284619829,0.4404420387042087,0.0662674503167258,0.16948978855211258,-10.050231593455424,0.060412039609950174,116.18534339936701,0.7605875122189638,22.18645899554991,10
1,classic country pop,0.5375133762102768,0.5942581828872769,177349.58496629813,0.4456088653455798,0.009587550695176987,0.17115301614914474,-11.647595126124015,0.04129408475065988,116.45966092763823,0.6548390919774716,34.81848879750753,7
1,classic czech pop,0.8959999999999999,0.3213333333333333,145627.0,0.3176666666666667,0.00083402,0.1002,-12.014333333333333,0.03583333333333333,109.12233333333334,0.425,4.666666666666667,8
1,classic danish pop,0.5491327719298245,0.6146771929824562,228322.05964912282,0.44277964912280704,0.1991377941754386,0.15178105263157896,-10.619256140350881,0.10973368421052633,112.2470596491228,0.6134771929824561,24.354385964912282,7
1,classic dubstep,0.11600226190476193,0.5029702380952381,292104.93154761905,0.6766160714285715,0.1830896755952381,0.13493154761904766,-5.740645833333334,0.06761547619047617,139.32465773809523,0.2442994047619048,48.69642857142857,11
1,classic eurovision,0.956,0.387,165693.0,0.25,8.88e-06,0.181,-10.983,0.0361,109.328,0.305,0.0,10
0,classic finnish pop,0.6729999999999999,0.775,151480.0,0.487,0.0,0.203,-11.048,0.122,127.385,0.921,38.0,2
0,classic french pop,0.145,0.7170000000000001,249280.0,0.804,0.0,0.3,-7.41,0.0689,113.556,0.851,49.0,7
1,classic garage rock,0.2763577444824212,0.5171467553442313,189300.30960385414,0.6288254040029841,0.05480443403166027,0.19463769617706173,-10.195935718268991,0.04912406383337887,123.87585648962916,0.6772511448373258,32.42884028096972,9
1,classic girl group,0.5676368056983718,0.5735983979381717,171328.06109345224,0.5356850487966376,0.08000705285301622,0.2082038729046186,-8.934626313883449,0.06705634955204907,116.89701934057301,0.6366064998496105,35.98150230228236,9
0,classic greek pop,0.7669130747126437,0.5455294540229885,192240.5352011494,0.3946436781609196,0.2518779572844828,0.15542205459770114,-12.3090625,0.04277959770114943,117.60325,0.6112090517241379,26.64439655172414,7
0,classic hardstyle,0.08944780000000001,0.56495,223508.45,0.84905,0.242953695,0.18602666666666667,-3.800683333333333,0.06226,140.07738333333333,0.29395,12.266666666666666,9
1,classic icelandic pop,0.532,0.56,407987.0,0.305,0.00775,0.665,-9.369,0.0278,139.953,0.0393,47.0,5
1,classic indo pop,0.0409,0.37,295947.0,0.514,0.00115,0.28300000000000003,-5.479,0.0302,126.978,0.17,56.0,2
0,classic iskelma,0.7090000000000001,0.8126000000000001,191480.0,0.5046,0.1456,0.3038,-9.872800000000002,0.0712,118.6122,0.9754000000000002,18.8,11
1,classic israeli pop,0.5200545351473924,0.5214793650793651,237877.3378117914,0.4925121315192743,0.02634484509750567,0.13394515873015875,-12.102825056689346,0.05621460317460317,118.37437619047618,0.497594501133787,39.20975056689343,7
1,classic italian folk pop,0.9178693438914028,0.4124185206133735,186323.22354198087,0.2051800653594771,0.17510241689982406,0.24804809891905485,-15.031081416540973,0.041940598290598284,102.09357981397687,0.4455915975364505,6.271524635495225,10
1,classic italian pop,0.6118954317175492,0.5020506511316775,227617.16968356335,0.41083510449035454,0.05069766838806264,0.19230977124207185,-11.833143954987106,0.055639023076081665,119.2434483971048,0.5142768033060648,34.963343779398016,9
1,classic j-rock,0.16677134892857146,0.5722406250000001,401526.0160714285,0.7164861607142857,0.5229950514732142,0.17453392857142858,-8.090116071428572,0.06898401785714285,128.93828839285715,0.6236276785714286,34.14196428571428,11
1,classic japanese jazz,0.5639163636363635,0.5810735930735931,318139.68203463213,0.4136558441558442,0.4944591017316018,0.10118794372294374,-15.30079285714286,0.0408797619047619,108.69398376623373,0.5533531385281385,30.204329004329004,10
1,classic korean pop,0.42555238095238096,0.4900476190476191,240910.0,0.2767142857142857,0.009618879047619048,0.10303333333333332,-15.043047619047618,0.029742857142857144,100.42109523809522,0.22700000000000006,31.952380952380953,5
1,classic latvian pop,0.7256666666666667,0.2766666666666667,211369.0,0.39866666666666667,5.031e-05,0.09313333333333333,-9.666666666666666,0.0315,89.05833333333334,0.2449333333333333,0.6666666666666666,1
1,classic mandopop,0.5573232458260299,0.5410279549079005,270143.0899720935,0.42844965246153993,0.0019115397026023644,0.22147796238311668,-11.029953765972552,0.035289181212683936,112.71692043130962,0.36663887322934496,44.16460658720186,7
1,classic norwegian pop,0.37015,0.5045,218527.0,0.6305,0.00013228000000000005,0.1167,-9.1305,0.0568,162.89450000000005,0.722,38.5,7
1,classic opm,0.5558539792563314,0.4944906251524911,252093.2603583541,0.3941109101888449,0.003998159444949494,0.1987396306665691,-12.189350227150733,0.036900793801542,125.01041554683306,0.3956559086639342,46.149234738691256,0
1,classic pakistani pop,0.7818773814084652,0.5344368118120499,274176.32049750915,0.4024799088949013,0.17384690371432907,0.21192984620710328,-11.21071245165416,0.07743239059055393,108.07832690439777,0.6448534645056043,20.448626007072008,9
0,classic persian pop,0.7216739130434783,0.4812652173913044,303554.00217391306,0.43920869565217385,0.02593033086956522,0.20110652173913046,-10.00042608695652,0.07636086956521741,120.4569456521739,0.5437282608695653,32.56521739130435,11
1,classic peruvian pop,0.6624107142857143,0.6254508928571428,218703.86160714284,0.601017857142857,0.0011742211607142859,0.2150553571428572,-10.995178571428573,0.07479553571428571,146.54279464285716,0.7961874999999999,21.589285714285715,6
0,classic polish pop,0.5916666666666667,0.6066666666666666,188541.16666666663,0.4596666666666666,0.0019866666666666665,0.1073,-11.691166666666668,0.040999999999999995,113.90766666666666,0.6869999999999999,41.833333333333336,5
1,classic praise,0.5878101388888889,0.3662024305555557,239721.1451388889,0.30593993055555546,0.001295971375,0.2160784027777778,-14.354713541666666,0.035166423611111115,108.18847361111112,0.30316493055555555,38.98854166666667,7
1,classic psychedelic rock,0.25498125,0.33387500000000003,263261.625,0.533875,0.075028775,0.121375,-10.315625,0.041925,141.4245,0.297375,25.875,6
1,classic punjabi pop,0.5857666666666667,0.6649999999999999,217452.3333333333,0.5286666666666667,0.017877,0.2733333333333333,-7.070999999999999,0.06949999999999999,115.885,0.735,34.0,10
1,classic rock,0.2668147467190445,0.5254330038344099,254238.06051499976,0.6063154783872091,0.07212945974706719,0.2192113603528552,-10.367957872626787,0.060576345611870426,123.09597631800136,0.5884981442324899,36.8183916977534,9
0,classic russian pop,0.7841761363636364,0.5780662878787879,173516.20265151517,0.2853772727272728,0.0007535181818181817,0.17210795454545458,-15.239399621212122,0.10046401515151517,101.47857575757575,0.6991382575757575,35.58333333333333,6
1,classic russian rock,0.1573681944444444,0.5477152777777777,279850.625,0.6655486111111112,0.09543421694444444,0.2876826388888889,-9.486513888888886,0.03373888888888889,135.40759722222222,0.4654444444444445,46.32638888888889,7
1,classic schlager,0.5689050000000001,0.569555,225214.49,0.4191909999999999,0.0013556201,0.2227925,-12.52958,0.057330499999999986,111.536825,0.5584600000000001,39.55,3
